CustomerID,actual_churn,predicted_churn,churn_probability,Risk Segment,CLTV,Value Segment,Expected CLTV at Risk,Retention Priority,Key Risk Factors,Recommended Action,Tenure Months,Contract,Internet Service,Payment Method,Monthly Charges,Total Charges
3877-JRJIP,1,1,0.7506300339399335,High Risk,4017,Medium Value,3015.2808463367132,High,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,1,Month-to-month,DSL,Electronic check,59.85,59.85
7130-VTEWQ,1,1,0.7194348444769856,High Risk,4174,Medium Value,3002.921040846938,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,8,Month-to-month,Fiber optic,Electronic check,75.75,606.25
5628-FCGYG,0,1,0.6443853491602543,High Risk,4649,Medium Value,2995.747488246022,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,21,Month-to-month,Fiber optic,Electronic check,84.1,1737.45
1902-XBTFB,1,1,0.5462631950679875,Medium Risk,5438,High Value,2970.579254779716,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,22,Month-to-month,Fiber optic,Electronic check,89.4,2001.5
2985-FMWYF,0,1,0.609126379089531,High Risk,4861,Medium Value,2960.9633287542106,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,23,Month-to-month,Fiber optic,Electronic check,93.5,2341.55
8778-LMWTJ,0,1,0.5118530827300998,Medium Risk,5770,High Value,2953.392287352676,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,9,Month-to-month,Fiber optic,Electronic check,74.85,708.2
8785-CJSHH,0,0,0.4749974483702235,Medium Risk,6213,High Value,2951.1591467241988,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,60,Month-to-month,Fiber optic,Electronic check,99.8,5985.75
8739-WWKDU,1,1,0.60777336664118,High Risk,4849,Medium Value,2947.0930548430815,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,25,Month-to-month,Fiber optic,Electronic check,89.5,2196.15
3365-SAIGS,0,1,0.5267591512433241,Medium Risk,5564,High Value,2930.887917517855,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,17,Month-to-month,Fiber optic,Electronic check,83.55,1329.15
9992-UJOEL,0,0,0.4978081662132636,Medium Risk,5870,High Value,2922.1339356718577,High,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,2,Month-to-month,DSL,Mailed check,50.3,92.75
6338-AVWCY,1,1,0.6133040161255182,High Risk,4710,Medium Value,2888.6619159511906,High,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,3,Month-to-month,DSL,Mailed check,40.15,130.75
8445-DNBAE,0,1,0.5175207297500383,Medium Risk,5523,High Value,2858.2669904094614,High,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,1,Month-to-month,DSL,Electronic check,50.05,50.05
0004-TLHLJ,1,1,0.6346184575182062,High Risk,4479,Medium Value,2842.456071224046,High,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,4,Month-to-month,Fiber optic,Electronic check,73.9,280.85
9962-BFPDU,0,0,0.4887402164492964,Medium Risk,5811,High Value,2840.0693977868614,High,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,1,Month-to-month,No,Mailed check,20.05,20.05
7952-OBOYL,0,1,0.6914738947067136,High Risk,4096,Medium Value,2832.277072718699,High,Month-to-month contract; Short tenure; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,3,Month-to-month,Fiber optic,Mailed check,89.85,244.45
8992-CEUEN,0,1,0.552705647824314,Medium Risk,5084,High Value,2809.9555135388123,High,Month-to-month contract; Short tenure; Electronic check,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Trigger new-customer onboarding outreach,1,Month-to-month,No,Electronic check,18.85,18.85
4873-ILOLJ,1,1,0.5053773527503186,Medium Risk,5546,High Value,2802.822798353267,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,24,Month-to-month,Fiber optic,Electronic check,90.35,2238.5
9508-ILZDG,0,1,0.5137794832540754,Medium Risk,5425,High Value,2787.253696653359,High,Month-to-month contract; Electronic check; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,34,Month-to-month,Fiber optic,Electronic check,96.35,3190.25
8873-GLDMH,0,1,0.6565637388185681,High Risk,4220,Medium Value,2770.6989778143575,High,Month-to-month contract; Short tenure; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,6,Month-to-month,Fiber optic,Mailed check,73.85,401.3
1310-QRITU,0,0,0.4713715437016123,Medium Risk,5877,High Value,2770.2505623343754,High,Month-to-month contract; Electronic check; No tech support; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,18,Month-to-month,DSL,Electronic check,50.3,913.3
1471-GIQKQ,0,1,0.5263538995973986,Medium Risk,5230,High Value,2752.830894894395,High,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,1,Month-to-month,DSL,Electronic check,49.95,49.95
5419-KLXBN,1,0,0.4674569400890661,Medium Risk,5853,High Value,2736.025470341304,High,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,25,Month-to-month,Fiber optic,Bank transfer (automatic),89.15,2257.75
6712-OAWRH,1,1,0.5244121090578201,Medium Risk,5154,High Value,2702.820010084005,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,26,Month-to-month,Fiber optic,Electronic check,91.25,2351.8
6899-PPEEA,1,1,0.6028525041315694,High Risk,4448,Medium Value,2681.487938377221,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,37,Month-to-month,Fiber optic,Electronic check,96.55,3580.3
2227-JRSJX,0,1,0.5032192848509989,Medium Risk,5324,High Value,2679.139472546718,High,Month-to-month contract; Fiber optic service; No online security; High monthly charges,Offer incentive to move to a longer-term contract; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,21,Month-to-month,Fiber optic,Bank transfer (automatic),99.15,1956.4
0310-MVLET,1,0,0.4749974483702235,Medium Risk,5612,High Value,2665.6856802536945,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,61,Month-to-month,Fiber optic,Electronic check,99.15,6010.05
2325-NBPZG,0,1,0.5182847941272003,Medium Risk,5125,High Value,2656.2095699019014,High,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,3,Month-to-month,Fiber optic,Electronic check,74.55,233.65
4208-UFFGW,1,0,0.4492333830388466,Medium Risk,5900,High Value,2650.476959929195,High,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,2,Month-to-month,DSL,Mailed check,44.95,85.15
5759-RCVCB,1,0,0.4857203275625896,Medium Risk,5450,High Value,2647.175785216113,High,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,3,Month-to-month,DSL,Credit card (automatic),35.2,108.95
1895-QTKDO,0,0,0.4613938756693216,Medium Risk,5684,High Value,2622.562789304424,High,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,1,Month-to-month,DSL,Credit card (automatic),43.95,43.95
2955-BJZHG,1,1,0.5041260219549561,Medium Risk,5174,High Value,2608.348037594943,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,17,Month-to-month,Fiber optic,Electronic check,80.85,1400.85
0388-EOPEX,1,1,0.6017022899770548,High Risk,4263,Medium Value,2565.0568621721845,High,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,2,Month-to-month,Fiber optic,Electronic check,74.4,139.4
0256-LTHVJ,1,0,0.4925924686256842,Medium Risk,5201,High Value,2561.9734293221836,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,28,Month-to-month,Fiber optic,Electronic check,81.05,2227.1
8650-RHRKE,1,1,0.6083583576111256,High Risk,4207,Medium Value,2559.3636104700054,High,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,4,Month-to-month,DSL,Electronic check,29.65,118.5
7861-UVUFT,1,1,0.635104534152519,High Risk,4003,Medium Value,2542.3234502125333,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,15,Month-to-month,Fiber optic,Electronic check,84.3,1308.4
2386-OWURY,0,0,0.3914543611326316,Medium Risk,6460,High Value,2528.7951729168003,High,Month-to-month contract; Electronic check; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,58,Month-to-month,Fiber optic,Electronic check,95.3,5817.7
9979-RGMZT,0,0,0.4526792411718983,Medium Risk,5545,High Value,2510.106392298176,High,Fiber optic service; No tech support; No online security; High monthly charges,Offer discounted or trial tech support; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,7,One year,Fiber optic,Mailed check,94.05,633.45
5698-BQJOH,1,0,0.4489658249592037,Medium Risk,5571,High Value,2501.188610847724,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,9,Month-to-month,Fiber optic,Electronic check,94.4,857.25
9638-JIQYA,0,1,0.6144809283238032,High Risk,4033,Medium Value,2478.2015839298983,High,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,2,Month-to-month,DSL,Credit card (automatic),24.9,49.7
1100-DDVRV,0,0,0.4409236731259222,Medium Risk,5575,High Value,2458.149477677016,High,Month-to-month contract; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,17,Month-to-month,DSL,Mailed check,49.8,836.35
6304-IJFSQ,1,0,0.4397703563634705,Medium Risk,5585,High Value,2456.117440289983,High,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,3,Month-to-month,DSL,Mailed check,49.9,130.1
1346-UFHAX,0,0,0.4386383443108295,Medium Risk,5577,High Value,2446.2860462214962,High,Month-to-month contract; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support,13,Month-to-month,Fiber optic,Credit card (automatic),80.0,1029.35
0422-UXFAP,0,0,0.4045685849551927,Medium Risk,6034,High Value,2441.166841619633,High,Electronic check; Fiber optic service; No tech support; No online security,Promote automatic payment enrollment; Offer discounted or trial tech support; Bundle online security with retention offer,51,One year,Fiber optic,Electronic check,98.85,4947.55
3923-CSIHK,1,0,0.4234292398034597,Medium Risk,5746,High Value,2433.0244119106796,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,50,Month-to-month,Fiber optic,Electronic check,71.05,3444.85
4223-WOZCM,0,0,0.4606952777250434,Medium Risk,5251,High Value,2419.1109033342027,High,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,2,Month-to-month,DSL,Mailed check,49.95,107.1
6710-HSJRD,0,0,0.4613247705708885,Medium Risk,5239,High Value,2416.880473020885,High,Month-to-month contract; Electronic check; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,61,Month-to-month,Fiber optic,Electronic check,114.1,7132.15
6286-SUUWT,0,0,0.4077069614043447,Medium Risk,5916,High Value,2411.994383668103,High,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,1,Month-to-month,No,Mailed check,19.95,19.95
2478-EEWWM,0,0,0.401678123253275,Medium Risk,5905,High Value,2371.909317810589,High,Month-to-month contract; Electronic check; No tech support; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,59,Month-to-month,DSL,Electronic check,44.3,2666.75
6557-BZXLQ,0,0,0.4227889899068933,Medium Risk,5610,High Value,2371.8462333776715,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,16,Month-to-month,Fiber optic,Electronic check,69.65,1043.3
1622-HSHSF,0,0,0.4179887853900998,Medium Risk,5607,High Value,2343.6631196822896,High,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,1,Month-to-month,No,Mailed check,19.55,19.55
2971-SGAFL,0,0,0.4124343198357544,Medium Risk,5631,High Value,2322.417654995133,High,Month-to-month contract; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,13,Month-to-month,DSL,Electronic check,78.75,995.35
2101-RANCD,0,0,0.3973682352933138,Medium Risk,5832,High Value,2317.451548230606,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,55,Month-to-month,Fiber optic,Electronic check,73.1,4144.9
4570-QHXHL,0,0,0.4089264760194047,Medium Risk,5644,High Value,2307.98103065352,High,Month-to-month contract; Electronic check; No tech support; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,9,Month-to-month,DSL,Electronic check,43.75,405.7
1035-IPQPU,0,0,0.443119323481495,Medium Risk,5187,High Value,2298.459930898515,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,63,Month-to-month,Fiber optic,Electronic check,103.5,6479.4
0599-XNYDO,0,0,0.4208492153608986,Medium Risk,5456,High Value,2296.1533190090627,High,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,20,Month-to-month,Fiber optic,Bank transfer (automatic),69.8,1540.35
3679-XASPY,0,0,0.4072007474889197,Medium Risk,5612,High Value,2285.2105949078173,High,Month-to-month contract; Short tenure; Electronic check,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Trigger new-customer onboarding outreach,1,Month-to-month,No,Electronic check,19.45,19.45
7893-IXHRQ,1,0,0.4039866767351703,Medium Risk,5636,High Value,2276.86891007942,High,Month-to-month contract; Short tenure; Electronic check,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Trigger new-customer onboarding outreach,1,Month-to-month,No,Electronic check,20.55,20.55
9286-DOJGF,1,0,0.4395867714543585,Medium Risk,5165,High Value,2270.4656745617617,High,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,38,Month-to-month,Fiber optic,Bank transfer (automatic),74.95,2869.85
7579-OOPEC,1,0,0.407018196137096,Medium Risk,5461,High Value,2222.7263691046815,High,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,2,Month-to-month,DSL,Credit card (automatic),50.15,115.1
5301-GAUUY,1,0,0.3719850754310659,Medium Risk,5974,High Value,2222.2388406251875,High,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,32,Month-to-month,Fiber optic,Bank transfer (automatic),80.35,2596.15
3207-OYBWH,1,0,0.3542963784409504,Medium Risk,6259,High Value,2217.5410326619085,High,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,57,Month-to-month,Fiber optic,Bank transfer (automatic),95.25,5427.05
0778-NELLA,1,0,0.4128904461102433,Medium Risk,5352,High Value,2209.789667582022,High,Month-to-month contract; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,9,Month-to-month,DSL,Credit card (automatic),34.7,296.1
0581-MDMPW,0,0,0.397382751719643,Medium Risk,5557,High Value,2208.255951306056,High,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,24,Month-to-month,Fiber optic,Credit card (automatic),88.95,2072.75
1965-DDBWU,1,0,0.3703932529423089,Medium Risk,5953,High Value,2204.951034765565,High,Month-to-month contract; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Bundle online security with retention offer,16,Month-to-month,Fiber optic,Credit card (automatic),89.05,1448.6
8058-DMYRU,0,0,0.4191427172354149,Medium Risk,5232,High Value,2192.954696575691,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,54,Month-to-month,Fiber optic,Electronic check,90.05,4931.8
6815-ABQFQ,0,0,0.3741470933024419,Medium Risk,5800,High Value,2170.053141154163,High,Electronic check; Fiber optic service; No online security; High monthly charges,Promote automatic payment enrollment; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,56,One year,Fiber optic,Electronic check,107.25,6033.3
4840-ORQXB,0,0,0.4034133953409314,Medium Risk,5128,High Value,2068.703891308296,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,56,Month-to-month,Fiber optic,Electronic check,104.75,5841.35
3540-RZJYU,1,0,0.3523350335887185,Medium Risk,5829,High Value,2053.76091078864,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,15,Month-to-month,Fiber optic,Electronic check,86.2,1270.2
6733-LRIZX,0,0,0.3476790023553627,Medium Risk,5903,High Value,2052.3491509037062,High,Electronic check; Fiber optic service; High monthly charges,Promote automatic payment enrollment; Review plan pricing or offer loyalty discount,35,Two year,Fiber optic,Electronic check,108.95,4025.5
0823-HSCDJ,1,0,0.3643403330571464,Medium Risk,5597,High Value,2039.2128441208486,High,Month-to-month contract; Electronic check; No tech support; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,52,Month-to-month,DSL,Electronic check,49.15,2550.9
2293-IJWPS,0,0,0.3207307736508212,Medium Risk,6354,High Value,2037.9233357773178,High,Fiber optic service; No tech support; No online security; High monthly charges,Offer discounted or trial tech support; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,57,One year,Fiber optic,Credit card (automatic),100.75,5985.0
8696-JKZNU,1,0,0.3462920355777119,Medium Risk,5859,High Value,2028.925036449814,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,37,Month-to-month,Fiber optic,Electronic check,76.25,2841.55
3976-NLDEZ,0,0,0.3761205852009904,Medium Risk,5370,High Value,2019.7675425293185,High,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,1,Month-to-month,No,Mailed check,20.6,20.6
1357-BIJKI,0,0,0.3890216313223449,Medium Risk,5154,High Value,2005.0174878353657,High,Electronic check; Fiber optic service; No tech support; No online security,Promote automatic payment enrollment; Offer discounted or trial tech support; Bundle online security with retention offer,50,One year,Fiber optic,Electronic check,98.25,4858.7
9112-WSNPU,0,0,0.3411559748629816,Medium Risk,5873,High Value,2003.609040370291,High,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,35,Month-to-month,Fiber optic,Electronic check,70.55,2419.0
2452-KDRRH,0,0,0.374426834147961,Medium Risk,5269,High Value,1972.8549891256066,High,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,67,Month-to-month,Fiber optic,Credit card (automatic),101.4,6841.05
2190-BCXEC,0,0,0.3712473488146671,Medium Risk,5257,High Value,1951.6473127187048,High,Month-to-month contract; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Bundle online security with retention offer,40,Month-to-month,Fiber optic,Credit card (automatic),78.85,3126.85
4993-JCRGJ,0,0,0.3566347844529297,Medium Risk,5471,High Value,1951.1489057419783,High,Month-to-month contract; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Bundle online security with retention offer,26,Month-to-month,Fiber optic,Mailed check,84.3,2281.6
9710-ZUSHQ,1,0,0.3298676327590446,Medium Risk,5849,High Value,1929.395784007652,High,Month-to-month contract; Fiber optic service; No tech support; High monthly charges,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,37,Month-to-month,Fiber optic,Bank transfer (automatic),106.75,4056.75
1493-AMTIE,1,0,0.345999521287446,Medium Risk,5394,High Value,1866.3214178244837,High,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,1,Month-to-month,No,Bank transfer (automatic),20.2,20.2
2307-FYNNL,0,0,0.3276369445162896,Medium Risk,5692,High Value,1864.9094881867204,High,Electronic check; Fiber optic service; High monthly charges,Promote automatic payment enrollment; Review plan pricing or offer loyalty discount,65,Two year,Fiber optic,Electronic check,109.05,7108.2
3466-RITXD,0,0,0.3342814939302647,Medium Risk,5461,High Value,1825.5112383531755,High,Month-to-month contract; Fiber optic service; No tech support; High monthly charges,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,26,Month-to-month,Fiber optic,Credit card (automatic),92.4,2349.8
6227-HWPWX,1,0,0.319055346080548,Medium Risk,5671,High Value,1809.3628676227875,High,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,15,Month-to-month,Fiber optic,Bank transfer (automatic),69.0,994.8
9254-RBFON,1,0,0.3493069211321045,Medium Risk,5160,High Value,1802.423713041659,High,Fiber optic service; No online security; High monthly charges,Bundle online security with retention offer; Review plan pricing or offer loyalty discount,17,One year,Fiber optic,Bank transfer (automatic),98.6,1704.95
9079-YEXQJ,1,0,0.3169295984239593,Medium Risk,5527,High Value,1751.669890489223,High,Month-to-month contract; Electronic check; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,54,Month-to-month,Fiber optic,Electronic check,111.1,6014.85
4892-VLANZ,1,0,0.3123466022831245,Medium Risk,5600,High Value,1749.140972785497,High,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,1,Month-to-month,No,Mailed check,19.8,19.8
7277-OZCGZ,0,0,0.315574439498851,Medium Risk,5479,High Value,1729.0323540142047,High,Month-to-month contract; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment,22,Month-to-month,Fiber optic,Electronic check,89.05,1886.25
0015-UOCOJ,0,0,0.3092576330349932,Medium Risk,5525,High Value,1708.6484225183374,High,Month-to-month contract; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,7,Month-to-month,DSL,Electronic check,48.2,340.35
7495-OOKFY,1,0,0.3130985810680152,Medium Risk,5302,High Value,1660.0486768226165,High,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,8,Month-to-month,Fiber optic,Credit card (automatic),80.65,633.3
