CustomerID,actual_churn,predicted_churn,churn_probability,Risk Segment,CLTV,Value Segment,Expected CLTV at Risk,Retention Priority,Key Risk Factors,Recommended Action,Tenure Months,Contract,Internet Service,Payment Method,Monthly Charges,Total Charges
4283-FUTGF,1,1,0.6148524225515044,High Risk,3715,Low Value,2284.1767497788387,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,19,Month-to-month,Fiber optic,Electronic check,79.85,1471.75
2041-JIJCI,0,1,0.5147655849285083,Medium Risk,4421,Medium Value,2275.7786509689354,Medium,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,5,Month-to-month,DSL,Electronic check,64.0,370.25
6158-HDPXZ,0,1,0.5412022351256898,Medium Risk,4193,Medium Value,2269.260971882017,Medium,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,1,Month-to-month,DSL,Mailed check,25.35,25.35
8132-YPVBX,0,1,0.6884478322375114,High Risk,3291,Low Value,2265.68181589365,Medium,Month-to-month contract; Short tenure; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,6,Month-to-month,Fiber optic,Mailed check,85.95,514.6
0655-RBDUG,1,1,0.8837863520780304,High Risk,2561,Low Value,2263.3768476718355,Medium,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,7,Month-to-month,Fiber optic,Bank transfer (automatic),98.05,713.0
5331-RGMTT,0,1,0.5638560363974504,Medium Risk,4011,Medium Value,2261.6265619901737,Medium,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,54,Month-to-month,Fiber optic,Credit card (automatic),99.05,5295.7
6704-UTUKK,0,0,0.4451546678008585,Medium Risk,5074,Medium Value,2258.714784421556,Medium,Month-to-month contract; Electronic check; No tech support; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,29,Month-to-month,DSL,Electronic check,45.9,1332.4
6317-YPKDH,1,0,0.4976847973230348,Medium Risk,4534,Medium Value,2256.5028710626398,Medium,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,1,Month-to-month,DSL,Bank transfer (automatic),29.95,29.95
1302-UHBDD,0,0,0.4676720884677898,Medium Risk,4812,Medium Value,2250.4380897070046,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,20,Month-to-month,Fiber optic,Electronic check,89.95,1648.45
2277-DJJDL,0,0,0.4716378656748291,Medium Risk,4763,Medium Value,2246.411154209211,Medium,Month-to-month contract; Electronic check; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,60,Month-to-month,Fiber optic,Electronic check,99.0,6017.9
2867-UIMSS,1,1,0.8191050740196645,High Risk,2734,Low Value,2239.4332723697626,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,1,Month-to-month,Fiber optic,Electronic check,80.5,80.5
8818-DOPVL,0,1,0.5408454577722286,Medium Risk,4103,Medium Value,2219.088913239454,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,46,Month-to-month,Fiber optic,Electronic check,104.45,4863.85
9278-VZKCD,0,1,0.5002292903197713,Medium Risk,4428,Medium Value,2215.015297535947,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,52,Month-to-month,Fiber optic,Electronic check,109.1,5647.95
1536-HBSWP,0,0,0.4740987161416476,Medium Risk,4667,Medium Value,2212.6187082330694,Medium,Month-to-month contract; Short tenure; Electronic check; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,1,Month-to-month,DSL,Electronic check,49.9,49.9
7181-OQCUT,0,0,0.4893727823711729,Medium Risk,4520,Medium Value,2211.9649763177013,Medium,Month-to-month contract; Fiber optic service; No tech support; High monthly charges,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,21,Month-to-month,Fiber optic,Mailed check,103.85,2215.0
5501-TVMGM,0,1,0.6774332320319743,High Risk,3255,Low Value,2205.045170264076,Medium,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,1,Month-to-month,DSL,Electronic check,55.25,55.25
0506-LVNGN,1,1,0.5473789869537689,Medium Risk,4028,Medium Value,2204.8425594497808,Medium,Month-to-month contract; Short tenure; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,5,Month-to-month,Fiber optic,Credit card (automatic),75.55,349.65
0581-BXBUB,0,0,0.4860668944865998,Medium Risk,4503,Medium Value,2188.759225873159,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,4,Month-to-month,Fiber optic,Electronic check,72.75,317.75
5480-HPRRX,1,1,0.6170435385636025,High Risk,3542,Low Value,2185.5682135922802,Medium,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,3,Month-to-month,DSL,Electronic check,25.3,77.75
5339-PXDVH,0,1,0.6118305800216637,High Risk,3559,Low Value,2177.5050342971012,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,4,Month-to-month,Fiber optic,Electronic check,90.65,367.95
3891-PUQOD,1,0,0.4337246630314951,Medium Risk,5020,Medium Value,2177.2978084181054,Medium,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,1,Month-to-month,DSL,Electronic check,59.2,59.2
0749-IRGQE,0,1,0.5276619527450686,Medium Risk,4118,Medium Value,2172.911921404192,Medium,Month-to-month contract; Electronic check; No tech support; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,13,Month-to-month,DSL,Electronic check,45.3,528.45
8160-HOWOX,0,0,0.4448440636774243,Medium Risk,4858,Medium Value,2161.0524613449275,Medium,Month-to-month contract; Electronic check; No tech support; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,7,Month-to-month,DSL,Electronic check,66.85,458.1
4760-THGOT,0,0,0.4915556602022347,Medium Risk,4392,Medium Value,2158.9124596082147,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,43,Month-to-month,Fiber optic,Electronic check,94.1,4107.3
3627-FHKBK,1,1,0.6636690805252774,High Risk,3244,Low Value,2152.942497224,Medium,Month-to-month contract; Short tenure; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Trigger new-customer onboarding outreach,1,Month-to-month,Fiber optic,Mailed check,75.3,75.3
3292-PBZEJ,0,1,0.6730091528172875,High Risk,3175,Low Value,2136.804060194888,Medium,Month-to-month contract; Electronic check; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,11,Month-to-month,Fiber optic,Electronic check,111.4,1183.05
0376-YMCJC,1,0,0.4873536247050983,Medium Risk,4359,Medium Value,2124.3744500895236,Medium,Month-to-month contract; Electronic check; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,23,Month-to-month,Fiber optic,Electronic check,90.6,1943.2
1853-UDXBW,1,1,0.8547998978917716,High Risk,2485,Low Value,2124.1777462610526,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,1,Month-to-month,Fiber optic,Electronic check,70.0,70.0
0082-OQIQY,0,0,0.4652582266059334,Medium Risk,4561,Medium Value,2122.042771549662,Medium,Month-to-month contract; Electronic check; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,29,Month-to-month,Fiber optic,Electronic check,94.2,2607.6
6654-QGBZZ,0,0,0.418957989320076,Medium Risk,5057,Medium Value,2118.6705519916245,Medium,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,1,Month-to-month,No,Mailed check,19.9,19.9
2672-OJQZP,0,1,0.5112847908584971,Medium Risk,4118,Medium Value,2105.470768755291,Medium,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,1,Month-to-month,DSL,Mailed check,44.75,44.75
7209-JCUDS,1,1,0.7391462062629262,High Risk,2832,Low Value,2093.262056136607,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,10,Month-to-month,Fiber optic,Electronic check,94.9,1048.85
6481-ESCNL,0,0,0.4309825163620305,Medium Risk,4847,Medium Value,2088.972256806762,Medium,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,29,Month-to-month,Fiber optic,Bank transfer (automatic),100.55,2878.75
8621-MNIHH,1,1,0.6188784892112907,High Risk,3369,Low Value,2085.0016301528385,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,34,Month-to-month,Fiber optic,Electronic check,94.25,3217.55
1236-WFCDV,1,0,0.4356899970968627,Medium Risk,4777,Medium Value,2081.291116131713,Medium,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,14,Month-to-month,Fiber optic,Credit card (automatic),90.45,1266.1
2606-RMDHZ,1,0,0.4444260206783499,Medium Risk,4667,Medium Value,2074.136238505859,Medium,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,6,Month-to-month,DSL,Credit card (automatic),30.5,208.7
4750-ZRXIU,1,1,0.8392822661901789,High Risk,2467,Low Value,2070.509350691171,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,4,Month-to-month,Fiber optic,Electronic check,84.6,360.1
0410-IPFTY,0,0,0.4828622643519987,Medium Risk,4283,Medium Value,2068.0990782196104,Medium,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,31,Month-to-month,Fiber optic,Bank transfer (automatic),83.85,2674.15
5828-AVIPD,1,1,0.5032872519568303,Medium Risk,4072,Medium Value,2049.3856899682132,Medium,Electronic check; Fiber optic service; No online security; High monthly charges,Promote automatic payment enrollment; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,19,One year,Fiber optic,Electronic check,100.95,1875.55
7529-ZDFXI,0,0,0.4626908503661728,Medium Risk,4429,Medium Value,2049.257776271779,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,57,Month-to-month,Fiber optic,Electronic check,89.85,4925.35
6284-AHOOQ,1,0,0.4081559615853953,Medium Risk,5014,Medium Value,2046.493991389172,Medium,Month-to-month contract; Fiber optic service; No online security; High monthly charges,Offer incentive to move to a longer-term contract; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,22,Month-to-month,Fiber optic,Bank transfer (automatic),90.5,1910.6
2485-ITVKB,1,1,0.7721369983268439,High Risk,2643,Low Value,2040.7580865778484,Medium,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,2,Month-to-month,DSL,Electronic check,35.1,68.75
0023-XUOPT,1,1,0.6863574278957767,High Risk,2973,Low Value,2040.5406331341442,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,13,Month-to-month,Fiber optic,Electronic check,94.1,1215.6
3932-CMDTD,1,0,0.4373562793131036,Medium Risk,4663,Medium Value,2039.392330437002,Medium,Short tenure; Electronic check; Fiber optic service; No online security,Promote automatic payment enrollment; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,4,One year,Fiber optic,Electronic check,105.65,443.9
9866-QEVEE,1,0,0.4181930886373989,Medium Risk,4857,Medium Value,2031.1638315118464,Medium,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,19,Month-to-month,Fiber optic,Bank transfer (automatic),86.0,1532.45
9572-WUKSB,0,0,0.4565574280965447,Medium Risk,4416,Medium Value,2016.1576024743415,Medium,Month-to-month contract; Short tenure; Electronic check; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,3,Month-to-month,DSL,Electronic check,29.9,92.25
5760-FXFVO,0,0,0.4869827553732981,Medium Risk,4093,Medium Value,1993.2204177429091,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,6,Month-to-month,Fiber optic,Electronic check,78.95,494.95
9717-QEBGU,0,1,0.668031192466514,High Risk,2980,Low Value,1990.7329535502117,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,2,Month-to-month,Fiber optic,Electronic check,70.3,144.0
8380-PEFPE,1,1,0.8347031303172943,High Risk,2377,Low Value,1984.0893407642084,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,1,Month-to-month,Fiber optic,Electronic check,71.65,71.65
6979-ZNSFF,1,1,0.7791417495818437,High Risk,2545,Low Value,1982.915752685792,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,8,Month-to-month,Fiber optic,Electronic check,87.05,762.1
8245-UMPYT,1,1,0.7373472929194276,High Risk,2688,Low Value,1981.9895233674213,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,16,Month-to-month,Fiber optic,Electronic check,96.4,1581.2
4678-DVQEO,1,0,0.4787855468471754,Medium Risk,4138,Medium Value,1981.2145928536117,Medium,Month-to-month contract; Short tenure; Electronic check; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,1,Month-to-month,DSL,Electronic check,52.2,52.2
6377-WHAOX,0,0,0.480251151325201,Medium Risk,4115,Medium Value,1976.2334877032022,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,60,Month-to-month,Fiber optic,Electronic check,106.15,6411.25
9822-WMWVG,0,0,0.4433311226513824,Medium Risk,4434,Medium Value,1965.7301978362295,Medium,Month-to-month contract; Electronic check; Fiber optic service; High monthly charges,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Review plan pricing or offer loyalty discount,41,Month-to-month,Fiber optic,Electronic check,106.5,4282.4
5419-CONWX,1,1,0.8638028113742259,High Risk,2268,Low Value,1959.1047761967443,Medium,Month-to-month contract; Short tenure; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,4,Month-to-month,Fiber optic,Credit card (automatic),99.8,442.85
8033-VCZGH,0,0,0.4489215486354493,Medium Risk,4363,Medium Value,1958.6447166964654,Medium,Electronic check; Fiber optic service; No tech support; High monthly charges,Promote automatic payment enrollment; Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,50,One year,Fiber optic,Electronic check,103.95,5231.3
8676-TRMJS,1,1,0.602791556631471,High Risk,3190,Low Value,1922.9050656543925,Medium,Month-to-month contract; Short tenure; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,3,Month-to-month,Fiber optic,Mailed check,75.0,209.1
9512-UIBFX,1,0,0.4128215001709334,Medium Risk,4643,Medium Value,1916.7302252936438,Medium,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,18,Month-to-month,Fiber optic,Mailed check,95.15,1779.95
3982-XWFZQ,1,0,0.3911477146174871,Medium Risk,4873,Medium Value,1906.0628133310147,Medium,Month-to-month contract; Electronic check; No tech support; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,42,Month-to-month,DSL,Electronic check,50.25,2203.65
2482-CZGBB,1,1,0.6019309869674309,High Risk,3156,Low Value,1899.6941948692117,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,10,Month-to-month,Fiber optic,Electronic check,70.0,740.0
3672-YITQD,1,1,0.6340723542077699,High Risk,2987,Low Value,1893.9741220186086,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,36,Month-to-month,Fiber optic,Electronic check,84.1,3021.6
4658-HCOHW,1,1,0.6056079331070992,High Risk,3123,Low Value,1891.3135750934707,Medium,Month-to-month contract; Electronic check; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,21,Month-to-month,Fiber optic,Electronic check,102.8,2110.15
7404-JLKQG,0,0,0.458866632711716,Medium Risk,4099,Medium Value,1880.8943274853239,Medium,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,3,Month-to-month,DSL,Electronic check,57.55,161.45
2761-OCIAX,1,1,0.665317200139615,High Risk,2803,Low Value,1864.884111991341,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,2,Month-to-month,Fiber optic,Electronic check,74.7,165.4
0979-PHULV,1,0,0.4632797024729176,Medium Risk,4020,Medium Value,1862.3844039411288,Medium,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,69,Month-to-month,Fiber optic,Credit card (automatic),99.45,7007.6
9334-GWGOW,0,1,0.8141506564112111,High Risk,2259,Low Value,1839.166332832926,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,7,Month-to-month,Fiber optic,Electronic check,74.85,485.25
8884-ADFVN,1,1,0.9078739016473928,High Risk,2016,Low Value,1830.273785721144,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,7,Month-to-month,Fiber optic,Electronic check,101.95,700.85
2737-YNGYW,1,1,0.6368979948366521,High Risk,2856,Low Value,1818.9806732534785,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,2,Month-to-month,Fiber optic,Electronic check,80.55,184.1
8397-MVTAZ,1,1,0.7068308983614614,High Risk,2568,Low Value,1815.1417469922328,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,34,Month-to-month,Fiber optic,Electronic check,100.05,3480.0
4526-ZJJTM,0,0,0.3739936512868304,Medium Risk,4849,Medium Value,1813.4952150898405,Medium,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,25,Month-to-month,Fiber optic,Bank transfer (automatic),88.4,2191.15
1143-NMNQJ,1,1,0.8266683553931622,High Risk,2187,Low Value,1807.9236932448457,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,2,Month-to-month,Fiber optic,Electronic check,85.7,169.8
0330-IVZHA,1,1,0.608443432682479,High Risk,2969,Low Value,1806.4685516342802,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,5,Month-to-month,Fiber optic,Electronic check,69.95,330.15
4983-CLMLV,0,0,0.4439258615473374,Medium Risk,4044,Medium Value,1795.2361840974324,Medium,Month-to-month contract; Fiber optic service; No online security; High monthly charges,Offer incentive to move to a longer-term contract; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,52,Month-to-month,Fiber optic,Credit card (automatic),102.7,5138.1
2924-KHUVI,0,0,0.3703420530249738,Medium Risk,4847,Medium Value,1795.0479310120481,Medium,Electronic check; Fiber optic service; No tech support; High monthly charges,Promote automatic payment enrollment; Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,56,One year,Fiber optic,Electronic check,100.55,5514.95
1448-PWKYE,1,1,0.8735533560100023,High Risk,2046,Low Value,1787.2901663964647,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,1,Month-to-month,Fiber optic,Electronic check,80.0,80.0
1751-NCDLI,0,1,0.6740809729794777,High Risk,2641,Low Value,1780.2478496388005,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,46,Month-to-month,Fiber optic,Electronic check,98.85,4564.9
2027-FECZV,1,1,0.7366542977264562,High Risk,2406,Low Value,1772.3902403298537,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,12,Month-to-month,Fiber optic,Electronic check,106.7,1253.9
4415-IJZTP,1,1,0.8774281668513648,High Risk,2016,Low Value,1768.8951843723514,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,1,Month-to-month,Fiber optic,Electronic check,74.5,74.5
1587-FKLZB,1,0,0.3929462673216553,Medium Risk,4479,Medium Value,1760.0063313336939,Medium,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,66,Month-to-month,Fiber optic,Credit card (automatic),99.5,6822.15
5351-QESIO,0,0,0.4096408081742139,Medium Risk,4276,Medium Value,1751.6240957529385,Medium,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,1,Month-to-month,DSL,Mailed check,24.2,24.2
3199-XGZCY,0,1,0.7441897419294897,High Risk,2332,Low Value,1735.45047817957,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,8,Month-to-month,Fiber optic,Electronic check,75.25,576.7
9940-RHLFB,1,1,0.79624889709665,High Risk,2176,Low Value,1732.6376000823104,Medium,Month-to-month contract; Short tenure; Electronic check; Fiber optic service,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,1,Month-to-month,Fiber optic,Electronic check,75.3,75.3
9741-YLNTD,0,1,0.6454455730106544,High Risk,2684,Low Value,1732.3759179605966,Medium,Month-to-month contract; Short tenure; Fiber optic service; No online security,Offer incentive to move to a longer-term contract; Bundle online security with retention offer; Trigger new-customer onboarding outreach,6,Month-to-month,Fiber optic,Bank transfer (automatic),87.95,522.35
2770-NSVDG,0,0,0.368436097157377,Medium Risk,4636,Medium Value,1708.0697464215998,Medium,Month-to-month contract; Electronic check; No tech support; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,24,Month-to-month,DSL,Electronic check,29.1,688.0
3729-OWRVL,0,0,0.3968167765449203,Medium Risk,4295,Medium Value,1704.3280552604328,Medium,Electronic check; Fiber optic service; High monthly charges,Promote automatic payment enrollment; Review plan pricing or offer loyalty discount,65,Two year,Fiber optic,Electronic check,110.35,7246.15
8903-XEBGX,0,0,0.3676446196997214,Medium Risk,4594,Medium Value,1688.95938290052,Medium,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,2,Month-to-month,DSL,Electronic check,55.3,108.65
9221-OTIVJ,1,1,0.7361173784504773,High Risk,2292,Low Value,1687.181031408494,Medium,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,14,Month-to-month,Fiber optic,Electronic check,104.85,1531.4
8158-WPEZG,0,0,0.3360563424631056,Medium Risk,4986,Medium Value,1675.5769235210446,Medium,Month-to-month contract; Electronic check; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,11,Month-to-month,DSL,Electronic check,35.65,425.1
1550-LOAHA,1,0,0.4138628994318957,Medium Risk,4017,Medium Value,1662.487267017925,Medium,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,32,Month-to-month,Fiber optic,Bank transfer (automatic),84.15,2585.95
7273-TEFQD,1,1,0.7160463810196952,High Risk,2314,Low Value,1656.9313256795747,Medium,Month-to-month contract; Short tenure; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,3,Month-to-month,DSL,Electronic check,41.15,132.2
2178-PMGCJ,0,0,0.3410363068825847,Medium Risk,4838,Medium Value,1649.9336526979448,Medium,Month-to-month contract; Fiber optic service; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,22,Month-to-month,Fiber optic,Mailed check,69.7,1490.4
5103-MHMHY,1,0,0.3604078593736802,Medium Risk,4563,Medium Value,1644.5410623221028,Medium,Month-to-month contract; Short tenure; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,1,Month-to-month,DSL,Mailed check,45.95,45.95
6646-QVXLR,1,0,0.3255072647354446,Medium Risk,5052,Medium Value,1644.4627014434661,Medium,Electronic check; Fiber optic service; No tech support; No online security,Promote automatic payment enrollment; Offer discounted or trial tech support; Bundle online security with retention offer,62,One year,Fiber optic,Electronic check,103.75,6383.35
